"","version","triwales","serial","hhold2","spoint","moi","intnum","tnc","respoutc","duno","filter","dusela","duselb","duselc","duseld","dusele","duself","numadult","neligibl","perssel","langaskd","intvrefd","langcond","strttime","langintw","readpap","whpaper1","whpaper2","whpaper3","bbc1wale","bbc1othr","bbc2","htvwales","itvother","channel4","s4c","channel5","skynews","othchanl","tvnever","refcare","polinrst","refvoted","refdecid","refvote","reftaxvt","nvrefvot","nvreftax","voteref","canvasrf","sctfcanv","thnkcanv","yfwcanv","jsnocanv","concanv","labcanv","ldcanv","snpcanv","pccanv","grncanv","othcanv","dkcanv","phcanvrf","sctfphcv","thnkphcv","yfwphcv","jsnophcv","conphcv","labphcv","ldphcv","snpphcv","pcphcv","grnphcv","othphcv","dkphcv","summary","dfwnge","dfwnrf","labfeel","confeel","ldfeel","snpfeel","pcfeel","contrust","labtrust","ldtrust","snptrust","pctrust","labrcmd","labrcmdt","conrcmd","conrcmdt","ldrcmd","ldrcmdt","snprcmd","snprcmdt","pcrcmd","labdivdr","condivdr","lddivdr","snpdivdr","pcdivdr","welshres","propospr","propostx","propospp","proposmp","proposdp","proposbg","proposdf","refquiz","rrefrvw1","rrefrvw2","conrefvw","labrefvw","ldrefvw","snprefvw","pcrefvw","elsewhvw","srrefvw1","srrefvw2","sconrfvw","slabrfvw","sldrfvw","ssnprfvw","selsevw","wrrefvw1","wrrefvw2","wconrfvw","wlabrfvw","wldrfvw","wpcrfvw","welsevw","leaveuk","voiceuk","voiceeu","morpride","sayingov","incrssol","imprved","rgimp1st","rgimp2nd","rgimpnot","labdomin","sthdomin","cntdomin","domin","jobpolit","cost2mch","welspeak","welquang","natbalan","natborn","natlive","natances","natspeak","srclass","srclass2","srsoccl","natmidcl","natwcl","gbpride","natpride","engdecid","scspirit","scgaelic","sctartan","scmusic","scwallac","sclands","wlspirit","wllang","wlmalech","wleisted","wlrugbyt","wllands","wlchapel","eugood","ukbeneft","rwelshsp","rwelhome","spswelsp","chdwelsp","parwelsp","gprwelsp","welschl","wllivlan","rsex","rage","ragecat","rsexage","religion","religsum","famrelig","rlfamsum","chattend","partysup","partycls","partyid","idstrng","natbrit","nateng","nateuro","natirish","natni","natscot","natwelsh","natoth","natnone","bnation","raceori2","rborn","rliveels","nghbrhd","tenure","tenure2","dadvoted","mumvoted","reconact","rlastjob","remplyee","rsupman","rocsect2","rempwke","rempwks","rsoc","rempstat","rsic92","rmingrp","rsmajgrp","rmajgrp","rseg","rseggrp","rsocclas","rrgclass","rghclass","rghgrp","rsic92gp","rempwork","rjbhrsi","rjbhrcat","rpartful","unionsa","unionsa2","marstat2","marstat","suniosa2","seconact","slastjob","semploye","ssupman","socsect2","sempwke","sempwks","ssoc","sempstat","ssic92","smingrp","ssmajgrp","smajgrp","sseg","sseggrp","ssocclas","srgclass","sghclass","sghgrp","ssic92gp","sempwork","sjbhrcat","spartful","sunionsa","sjbhrsi","maininc","hhincome","tea2","schqual","edqual1","edqual2","edqual3","edqual4","pschqual","edqual5","edqual6","edqual10","edqual11","edqual12","edqual13","edqual14","edqual15","edqual16","edqual17","edqual18","edqual19","edqual20","edqual21","edqual22","edqual23","edqual24","edqual25","hedqual","vote97","rgovtnow","phone","phonebck","stable","scxplain","intcompt","duration","dateint","dateintd","dateintm","dateinty","selfcomp","persno","stregion","popden","wealth1","richlaw","tradvals","censor","notruns","prentbst","pubownst","govjob","protmeet","gaysex","tolerant","banparty","govnosay","voteonly","govcomp","losetch","voteintr","ptyntmat","taxsoc2","eupolicy","ecuview","proprep","proprnat","ukintnat","natinnat","scotmps","natunemp","nattaxes","natecony","natnhs","nateduc","scpwelf","natprosp","natpros5","indepent","qtime","sqdate2","leftrigh","libauth","pano","newparl","newparln","censuscc","ccname","newdc","ndcname","ndcward","nwname","censusdc","dcname","ward","wardname","wtfactor","constpre","triids"
"271",2,0,216191,1,53,1,2034,1,51,1,-1,-1,-1,-1,-1,-1,-1,2,2,2,1,-2,1,1131,1,1,1,-2,-2,1,1,1,1,2,2,2,2,1,2,2,2,2,2,-2,-2,NA,1,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,4,1,4,3,NA,2,3,2,2,NA,2,1,NA,2,NA,1,NA,NA,NA,1,1,3,1,NA,1,1,1,1,2,8,2,1,1,6,3,4,5,3,3,NA,3,3,NA,NA,NA,NA,NA,NA,NA,3,4,5,3,3,3,3,2,1,1,1,8,1,1,1,2,7,5,2,NA,2,2,2,5,2,3,1,1,1,1,4,2,2,-1,2,1,1,3,NA,NA,NA,NA,NA,NA,2,1,1,2,1,1,2,1,2,1,1,1,1,1,1,2,1,2,32,2,10,0,5,3,1,4,2,-1,2,2,1,2,2,2,2,2,2,2,2,-1,9,2,0,32,2,1,1,2,3,-3,1,1,3,3,-1,370,5,85,37,9,3,1,2,2,2,1,1,14,3,40,4,1,1,1,1,1,1,8,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,7,16,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,3,2,2,1,2,1,1,1220,53,240997,24,9,97,61,2,10,0.65,2,1,1,1,1,2,5,2,2,3,3,5,2,3,3,1,3,2,3,4,1,2,3,2,2,NA,2,2,2,1,2,NA,3,3,4,1,2409,3.5,2.16666666666667,157,546,"    CONWY",51,"Gwynedd","NE","Conwy",-1,"Skp,Wales","SY","Aberconwy","FT","Pandy",1.24946406797897,3,2
"272",2,0,216221,1,53,1,2034,1,51,1,-1,-1,-1,-1,-1,-1,-1,5,5,3,1,-2,1,1228,1,2,-1,-1,-1,1,2,1,1,2,2,2,2,2,2,2,1,2,1,1,1,NA,-2,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,1,5,3,NA,3,3,2,2,NA,1,1,NA,2,NA,1,NA,NA,NA,1,2,1,2,NA,1,1,2,1,2,8,2,1,2,4,4,3,5,3,3,NA,2,4,NA,NA,NA,NA,NA,NA,NA,4,3,5,3,3,2,4,2,1,1,1,1,1,1,6,1,7,3,4,NA,4,3,3,4,1,4,3,1,4,3,4,2,2,-1,3,3,5,3,NA,NA,NA,NA,NA,NA,2,2,1,1,2,1,3,1,2,3,-2,3,2,3,3,4,3,2,42,3,11,0,5,3,1,7,2,-1,2,2,1,2,1,2,2,2,2,2,2,1,9,3,1,30,1,1,2,2,3,-3,2,-2,-2,-1,1,176,2,92,17,2,1,2,2,3,3,5,3,15,1,16,2,2,8,8,1,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,17,1,0,2,0,0,1,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,1,2,1,1256,28,290997,29,9,97,61,3,10,0.65,4,2,1,1,4,4,1,1,2,4,3,4,4,4,4,4,4,5,2,3,1,1,1,2,1,NA,4,3,2,2,2,NA,2,3,3,1,2909,1.66666666666667,2.5,157,546,"    CONWY",51,"Gwynedd","NE","Conwy",-1,"Skp,Wales","SY","Aberconwy","FC","Bryn",2.26914383372809,2,3
"273",2,0,216231,1,53,1,2034,2,51,1,-1,-1,-1,-1,-1,-1,-1,3,3,2,1,-2,1,1335,1,2,-1,-1,-1,1,2,2,2,2,2,2,2,2,2,2,2,4,2,-2,-2,NA,2,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,8,3,2,3,NA,3,3,3,3,NA,3,1,NA,2,NA,8,NA,NA,NA,1,2,1,1,NA,1,1,1,1,2,2,2,1,1,7,5,4,4,4,4,NA,3,3,NA,NA,NA,NA,NA,NA,NA,5,4,4,4,4,3,3,3,3,2,3,3,3,3,1,5,7,8,2,NA,2,1,1,4,3,3,2,2,2,3,1,-1,1,1,-1,2,2,3,NA,NA,NA,NA,NA,NA,2,2,2,2,3,1,2,3,2,2,3,2,2,2,3,4,2,2,47,4,12,3,1,3,1,1,1,-1,1,3,1,2,2,2,2,2,2,2,2,-1,9,3,1,30,1,1,1,98,3,-3,1,1,3,5,-1,230,9,80,23,5,2,4,1,1,1,1,1,13,5,49,4,1,1,1,1,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,16,23,1,0,2,3,0,1,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,1,1402,27,270997,27,9,97,61,2,10,0.65,3,4,4,2,3,4,3,4,3,4,3,4,4,4,4,4,4,4,3,3,2,2,2,2,3,NA,3,3,3,3,3,NA,3,3,4,1,2709,3.16666666666667,3,157,546,"    CONWY",51,"Gwynedd","NE","Conwy",-1,"Skp,Wales","SY","Aberconwy","FC","Bryn",1.75692716300259,1,2
"274",2,0,216261,1,53,1,2034,3,51,1,-1,-1,-1,-1,-1,-1,-1,2,2,2,1,-2,1,1148,1,1,3,8,-2,1,2,1,1,2,1,2,2,2,2,2,1,2,1,4,1,NA,-2,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,1,1,4,3,NA,2,3,2,3,NA,1,1,NA,2,NA,8,NA,NA,NA,1,2,2,8,NA,2,1,1,1,2,1,2,1,1,6,3,4,5,4,8,NA,8,3,NA,NA,NA,NA,NA,NA,NA,3,4,5,4,8,8,3,3,1,1,1,3,1,1,4,2,7,4,2,NA,2,2,2,4,1,4,2,1,1,3,4,2,2,-1,3,1,2,3,NA,NA,NA,NA,NA,NA,1,1,1,2,1,1,5,1,3,1,3,4,3,3,3,4,1,1,34,2,2,7,3,7,3,7,2,-1,2,2,1,2,1,2,2,2,2,2,2,1,9,9,1,7,9,4,2,1,3,-3,1,1,3,5,-1,191,5,85,19,1,1,1,2,2,2,1,1,14,5,35,4,1,3,3,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,9,22,1,0,2,3,0,1,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,1,1,1215,27,270997,27,9,97,61,2,10,0.65,4,2,1,2,4,2,2,2,2,5,2,5,3,2,2,2,2,3,3,2,1,2,1,3,1,NA,4,3,2,2,1,NA,3,2,4,1,2709,2.33333333333333,2.83333333333333,157,546,"    CONWY",51,"Gwynedd","NC","Gwynedd",-1,"Skp,Wales","SZ","Arfon","FQ","Llanllechid/Aber",1.16025424349794,3,3
"275",2,0,216311,1,53,1,2034,2,51,1,-1,-1,-1,-1,-1,-1,-1,2,2,2,1,-2,1,1033,1,2,-1,-1,-1,1,2,1,1,2,2,1,2,2,2,2,1,2,1,3,1,NA,-2,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,1,4,3,NA,1,4,2,3,NA,1,1,NA,2,NA,1,NA,NA,NA,1,1,2,1,NA,1,1,1,1,2,8,2,1,1,6,2,8,5,2,8,NA,1,1,NA,NA,NA,NA,NA,NA,NA,2,8,5,2,8,1,1,2,1,1,1,1,3,1,6,5,8,4,8,NA,8,2,4,4,2,1,1,1,1,2,2,-1,2,-1,2,5,1,2,NA,NA,NA,NA,NA,NA,2,1,2,2,1,1,3,8,3,1,3,3,2,1,4,2,1,2,35,3,11,3,1,3,1,7,5,-1,5,3,2,2,2,2,2,2,1,2,2,-1,9,2,0,16,2,1,2,2,3,-3,1,3,3,4,-1,640,9,85,64,16,6,5,3,2,2,4,2,14,4,21,2,2,2,2,1,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,10,18,1,1,0,0,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,2,5,1,1,1,1,1110,37,250997,25,9,97,61,2,10,0.65,4,1,1,2,5,5,1,2,1,1,2,5,2,1,1,1,1,1,2,1,3,1,1,3,1,NA,5,3,1,1,1,NA,2,3,1,2,2509,1.33333333333333,2.33333333333333,157,546,"    CONWY",51,"Gwynedd","NE","Conwy",-1,"Skp,Wales","SY","Aberconwy","FT","Pandy",1.17128477533608,4,1
"276",2,0,216321,1,53,1,2034,3,51,1,-1,-1,-1,-1,-1,-1,-1,2,2,1,1,-2,1,1028,1,1,2,-2,-2,1,2,1,1,2,2,1,2,2,2,2,1,3,1,4,1,NA,-2,NA,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,2,1,5,2,NA,1,4,2,2,NA,1,1,NA,2,NA,1,NA,NA,NA,1,2,1,1,NA,1,1,1,1,2,2,2,1,1,7,3,2,5,4,4,NA,2,2,NA,NA,NA,NA,NA,NA,NA,3,2,5,4,4,2,2,8,9,3,1,1,8,1,5,6,98,3,2,NA,2,3,4,4,1,2,3,2,3,3,4,2,2,-1,1,4,1,1,NA,NA,NA,NA,NA,NA,2,1,2,2,1,1,5,1,3,1,1,4,3,1,4,3,3,1,34,2,2,0,5,7,3,7,5,-1,5,2,2,2,2,2,2,2,1,2,2,-1,11,3,0,33,1,1,5,5,1,1,1,3,3,4,-1,640,9,85,64,16,6,5,3,2,2,4,2,14,4,37,4,1,-1,3,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,1,18,1,0,2,0,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,3,5,1,1,2,1,1108,46,270997,27,9,97,61,1,10,0.65,5,2,2,3,5,4,1,2,1,5,2,2,3,1,5,2,2,5,3,3,2,1,1,2,1,NA,5,2,1,1,1,NA,2,5,3,1,2709,1.5,3.83333333333333,157,546,"    CONWY",51,"Gwynedd","NE","Conwy",-1,"Skp,Wales","SY","Aberconwy","FT","Pandy",1.16025424349794,3,1
"277",2,0,216331,1,53,1,2034,2,51,1,-1,-1,-1,-1,-1,-1,-1,2,2,1,1,-2,1,944,1,1,3,21,-2,1,2,2,1,2,2,2,2,2,2,2,1,2,2,-2,-2,NA,2,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,3,3,2,NA,4,2,2,1,NA,3,1,NA,2,NA,3,NA,NA,NA,1,1,1,8,NA,1,1,2,1,2,2,2,1,1,6,5,4,5,4,8,NA,2,5,NA,NA,NA,NA,NA,NA,NA,5,4,5,4,8,2,5,3,3,3,3,3,2,2,1,5,7,4,2,NA,2,2,1,2,3,4,2,2,3,3,4,3,3,-2,-2,1,5,3,NA,NA,NA,NA,NA,NA,3,3,3,3,5,1,3,3,3,2,3,3,3,3,3,4,3,2,34,2,10,0,5,3,1,4,3,-1,3,3,1,2,2,2,2,2,2,2,2,-1,9,3,1,10,2,1,2,98,3,-3,1,1,1,2,-1,131,5,65,13,1,1,1,2,2,2,1,1,10,2,35,4,1,1,1,1,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,12,16,1,0,2,0,0,1,0,0,10,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,2,3,3,1,1,2,1,1014,20,270997,27,9,97,61,1,10,0.65,4,3,2,2,4,3,3,4,3,3,2,4,4,3,4,4,4,4,3,2,2,2,2,1,3,NA,1,2,5,5,5,NA,3,3,3,1,2709,2.83333333333333,2.66666666666667,157,546,"    CONWY",51,"Gwynedd","NE","Conwy",-1,"Skp,Wales","SY","Aberconwy","FQ","Lafan",1.17128477533608,1,3
"278",2,0,216361,1,53,1,2034,2,51,1,-1,-1,-1,-1,-1,-1,-1,2,2,2,1,-2,1,1336,1,2,-1,-1,-1,2,1,2,2,1,2,1,2,2,2,2,1,3,1,1,1,NA,-2,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,4,2,4,3,NA,1,4,2,3,NA,1,1,NA,2,NA,1,NA,NA,NA,1,1,8,1,NA,1,1,1,1,2,1,2,1,1,6,3,4,5,4,4,NA,3,3,NA,NA,NA,NA,NA,NA,NA,3,4,5,4,4,3,3,2,1,1,1,1,1,1,2,6,7,4,2,NA,2,1,4,5,3,3,1,1,2,1,4,2,2,-1,3,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,8,3,1,1,1,1,1,1,1,1,2,70,7,15,3,1,3,1,1,2,-1,2,3,1,2,2,2,2,2,1,2,2,7,9,2,0,70,1,1,2,2,9,3,1,3,3,5,-1,459,9,85,45,11,4,6,4,3,3,3,2,14,5,40,4,1,-1,3,1,1,3,9,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,15,2,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,2,5,1,1,2,1,1409,33,290997,29,9,97,61,2,10,0.65,1,1,1,1,3,3,3,1,3,1,1,4,3,1,2,1,2,1,3,3,3,1,1,2,1,NA,2,4,3,1,1,NA,2,5,1,1,2909,2.66666666666667,2.16666666666667,157,546,"    CONWY",51,"Gwynedd","NE","Conwy",-1,"Skp,Wales","SY","Aberconwy","FT","Pandy",1.17128477533608,3,2
"279",2,0,216381,1,53,1,2034,2,51,1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,1,-2,1,1514,1,2,-1,-1,-1,1,2,2,1,2,2,2,2,2,2,2,2,2,1,1,1,NA,-2,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,4,2,5,3,NA,4,4,3,3,NA,1,1,NA,2,NA,1,NA,NA,NA,1,1,1,1,NA,8,1,1,1,2,2,2,1,1,7,4,5,5,2,8,NA,8,3,NA,NA,NA,NA,NA,NA,NA,4,5,5,2,8,8,3,3,1,1,1,3,3,3,1,5,7,3,2,NA,2,4,2,3,3,3,3,2,3,2,4,2,2,-1,3,2,2,3,NA,NA,NA,NA,NA,NA,5,2,5,5,5,2,5,3,2,2,2,4,2,1,1,2,2,2,24,1,9,3,1,3,1,5,2,-1,2,2,1,2,2,2,2,2,1,2,2,1,9,2,2,7,3,2,2,2,10,2,1,3,1,1,-1,410,9,66,41,10,4,6,4,3,3,3,2,10,1,41,4,1,-1,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,18,1,1,0,3,0,1,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,2,1,1,1545,31,250997,25,9,97,61,NA,10,0.65,4,4,2,2,4,5,1,2,2,3,2,5,4,2,4,3,4,5,3,3,3,4,3,3,2,NA,3,3,3,3,3,NA,2,4,4,1,2509,2,2.66666666666667,157,546,"    CONWY",51,"Gwynedd","NE","Conwy",-1,"Skp,Wales","SY","Aberconwy","FC","Bryn",0.585642387667683,2,2
"280",2,0,216411,1,53,1,2034,8,51,1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,1,-2,1,1605,1,2,-1,-1,-1,1,2,1,1,2,2,1,2,2,2,2,1,5,1,1,1,NA,-2,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,1,2,4,3,NA,2,3,2,3,NA,2,8,NA,8,NA,8,NA,NA,NA,1,2,2,2,NA,1,1,1,2,2,2,2,1,2,5,3,4,2,2,2,NA,1,1,NA,NA,NA,NA,NA,NA,NA,3,4,2,2,2,1,1,1,1,1,1,1,1,1,2,1,98,2,2,NA,2,2,4,4,3,1,1,2,1,1,4,2,2,-1,8,5,1,1,NA,NA,NA,NA,NA,NA,1,1,3,2,2,1,1,3,3,1,1,2,1,1,1,2,1,2,23,1,9,1,3,1,3,7,2,-1,2,2,2,2,2,2,2,2,1,2,2,-1,9,2,0,23,8,4,3,3,3,-3,1,3,1,1,-1,650,9,80,65,16,6,7,6,3,4,4,2,13,1,21,2,2,3,3,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,9,16,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,3,2,2,2,-1,2,1,1633,28,41097,4,10,97,61,NA,10,0.65,4,3,2,2,5,3,3,2,3,3,2,4,4,2,2,2,3,4,3,3,3,2,1,3,2,NA,3,2,2,2,2,NA,3,3,2,1,410,2.33333333333333,2.66666666666667,157,546,"    CONWY",51,"Gwynedd","NE","Conwy",-1,"Skp,Wales","SY","Aberconwy","FC","Bryn",1.257339138549,3,1
"281",2,0,216451,1,54,1,554,1,51,1,-1,-1,-1,-1,-1,-1,-1,2,2,2,1,-2,1,1400,1,1,4,21,-2,1,2,1,1,2,2,1,2,2,2,2,1,3,1,4,1,NA,-2,NA,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,3,3,2,4,NA,2,4,4,4,NA,1,1,NA,2,NA,1,NA,NA,NA,1,1,1,1,NA,1,1,1,1,2,1,2,1,1,6,2,1,5,2,2,NA,2,8,NA,NA,NA,NA,NA,NA,NA,2,1,5,2,2,2,8,1,3,3,1,3,3,3,1,2,6,2,2,NA,2,2,8,4,1,2,1,3,1,2,2,-1,2,-1,2,2,1,2,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,2,1,48,4,4,3,1,3,1,4,5,-1,5,1,2,2,2,2,2,2,1,2,2,-1,9,2,0,48,2,1,1,98,3,-3,1,3,1,5,-1,990,9,27,99,22,9,11,7,5,6,10,5,4,5,40,4,1,1,1,1,1,3,10,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,15,2,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,5,5,1,1,2,2,1435,35,220997,22,9,97,61,2,10,0.44,3,2,1,1,1,3,3,2,2,3,3,4,2,2,1,2,2,2,2,3,3,2,3,3,1,NA,3,3,2,2,2,NA,2,3,2,1,2309,3,2.33333333333333,657,569,"    YNYS MON",51,"Gwynedd","NA","Anglesey  Isle of",-1,"Skp,Wales","TC","Ynys Mon-Isle of Anglesey","GA","Llanmerch-y-Medd",1.24800166427221,4,1
"282",2,0,216461,1,54,1,554,4,51,1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,1,-2,1,1025,1,1,21,-2,-2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,4,1,NA,-2,NA,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,8,1,3,3,3,NA,1,8,8,8,NA,1,8,NA,8,NA,8,NA,NA,NA,1,8,8,8,NA,8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,NA,8,8,NA,NA,NA,NA,NA,NA,NA,8,8,8,8,8,8,8,1,1,1,1,1,1,1,6,2,98,8,8,NA,8,8,8,8,1,1,8,8,8,8,4,2,2,-1,2,8,1,1,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,8,2,1,1,4,1,1,1,1,1,2,73,7,15,7,3,7,3,1,5,-1,5,1,2,2,2,2,2,2,1,2,2,-1,9,2,0,73,1,1,98,98,10,6,-1,-1,-1,-1,-1,0,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1,-2,-2,-1,3,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,97,14,2,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,5,5,2,-1,3,1,1100,35,240997,24,9,97,61,NA,10,0.44,3,4,1,1,4,3,3,2,2,4,4,3,3,2,2,2,2,2,2,3,3,3,3,3,1,NA,9,9,9,9,9,NA,9,9,9,9,2409,2.83333333333333,2.5,657,569,"    YNYS MON",51,"Gwynedd","NA","Anglesey  Isle of",-1,"Skp,Wales","TC","Ynys Mon-Isle of Anglesey","GA","Llanmerch-y-Medd",0.749877281453894,NA,1
"283",2,0,216471,1,54,1,47,3,51,1,-1,-1,-1,-1,-1,-1,-1,2,2,2,2,2,2,2115,2,2,-1,-1,-1,1,2,2,1,2,2,1,2,2,2,2,2,2,2,-2,-2,NA,2,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,4,4,1,3,NA,3,1,2,8,NA,2,1,NA,2,NA,1,NA,NA,NA,1,1,1,1,NA,1,1,1,1,2,8,1,2,1,4,2,1,5,3,8,NA,1,2,NA,NA,NA,NA,NA,NA,NA,2,1,5,3,8,1,2,1,3,3,1,1,3,3,1,5,7,2,4,NA,4,2,1,5,1,3,1,1,1,1,4,3,3,-2,-2,1,1,3,NA,NA,NA,NA,NA,NA,1,1,2,2,5,1,1,1,3,1,1,1,1,1,1,1,1,1,61,6,6,0,5,5,3,5,1,-1,1,2,1,2,1,2,2,2,1,2,2,7,9,2,1,59,3,2,1,1,3,-3,2,-2,-2,-1,8,160,4,1,16,2,1,14,5,2,2,99,9,1,8,70,4,1,3,3,9,9,9,99,9,9,9,9,9,9,998,11,89,NA,NA,NA,17,9,9,9,99,9,98,9,9,9,9,99,1,98,16,2,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,1,1,1,1,1,2,2200,45,21097,2,10,97,61,2,10,0.44,2,5,1,3,4,2,5,3,4,2,2,5,3,1,2,3,3,4,3,2,1,4,4,2,2,NA,2,1,4,4,3,NA,2,2,4,1,710,3.83333333333333,2.16666666666667,657,569,"    YNYS MON",51,"Gwynedd","NA","Anglesey  Isle of",-1,"Skp,Wales","TC","Ynys Mon-Isle of Anglesey","GA","Llanmerch-y-Medd",1.15905642168267,4,2
